id,joint,life1_id,life1_sex,life1_risk,life1_smoke,life1_birthday,life2_id,life2_sex,life2_risk,life2_smoke,life2_birthday,face,issue_date
1304,false,743,M,Standard,true,1960-10-02,,,,,,4.25e6,1987-05-02
1305,false,538,F,Standard,false,2007-09-26,,,,,,3.5e6,2055-01-07
1306,false,881,M,Standard,false,1995-10-15,,,,,,4.45e6,2054-01-11
1307,false,3774,F,Standard,false,1959-01-04,,,,,,150000.0,1984-12-10
1308,false,199,M,Preferred,true,1980-08-18,,,,,,1.25e6,2014-12-06
1309,true,641,M,Preferred,false,1929-05-25,642,F,Preferred,true,1922-09-27,1.4e6,1955-12-09
1310,false,661,M,Preferred,false,1955-04-17,,,,,,3.85e6,1991-01-02
1311,false,484,F,Preferred,true,2004-04-28,,,,,,4.15e6,2034-03-05
1312,false,314,F,Standard,true,1939-05-12,,,,,,2.0e6,1970-01-16
1313,false,2520,F,Preferred,false,1932-11-09,,,,,,4.1e6,1968-02-09
1314,false,982,F,Preferred,false,1924-12-14,,,,,,4.3e6,1981-11-06
1315,false,1199,M,Preferred,false,1926-10-28,,,,,,2.05e6,1966-04-05
1316,true,2738,F,Preferred,false,1976-04-08,2737,M,Standard,true,1975-04-17,1.55e6,2008-08-23
1317,false,1461,M,Standard,false,1994-03-04,,,,,,2.6e6,2038-09-11
1318,false,1519,M,Preferred,false,1987-07-30,,,,,,4.7e6,2025-03-16
1319,false,2812,F,Standard,true,1940-07-18,,,,,,3.85e6,1986-06-07
1320,true,210,F,Preferred,false,1945-04-15,209,M,Standard,true,1952-11-26,3.1e6,1974-06-08
1321,false,3661,M,Standard,false,1976-07-05,,,,,,2.95e6,2014-09-02
1322,false,3314,F,Preferred,false,1975-10-17,,,,,,2.55e6,2021-02-26
1323,false,381,M,Preferred,true,1952-07-06,,,,,,1.45e6,1996-12-28
1324,true,3225,M,Standard,true,1965-07-04,3226,F,Preferred,false,1966-05-27,500000.0,1999-12-03
1325,false,3467,M,Standard,true,1996-11-14,,,,,,4.25e6,2057-11-12
1326,false,2052,F,Standard,false,1923-10-16,,,,,,3.65e6,1967-08-22
1327,false,2363,M,Standard,false,1998-01-10,,,,,,4.65e6,2045-11-08
1328,false,2063,M,Preferred,false,1958-05-28,,,,,,1.15e6,1997-01-25
1329,false,1440,F,Preferred,false,1920-11-20,,,,,,350000.0,1961-12-27
1330,false,2206,F,Preferred,false,1970-11-12,,,,,,250000.0,2020-09-28
1331,false,3674,F,Preferred,true,1915-02-26,,,,,,1.55e6,1942-09-15
1332,false,2861,M,Standard,true,1959-09-16,,,,,,750000.0,1998-11-26
1333,false,3994,F,Preferred,true,1925-03-06,,,,,,4.85e6,1985-03-05
1334,true,394,F,Standard,false,1991-03-19,393,M,Preferred,true,1993-11-01,1.55e6,2033-07-24
1335,false,2176,F,Preferred,false,1989-03-22,,,,,,3.25e6,2025-10-11
1336,false,3710,F,Standard,true,2002-08-30,,,,,,4.15e6,2035-12-20
1337,false,653,M,Standard,true,1957-02-08,,,,,,1.3e6,2012-10-08
1338,true,1672,F,Standard,true,1929-10-13,1671,M,Preferred,true,1922-06-17,1.3e6,1978-06-21
1339,false,3319,M,Preferred,true,1978-10-29,,,,,,1.0e6,2033-12-21
1340,false,1731,M,Preferred,true,1993-07-17,,,,,,4.4e6,2035-12-18
1341,true,2191,M,Standard,true,1936-11-14,2192,F,Preferred,true,1934-08-04,3.65e6,1982-03-20
1342,false,175,M,Preferred,false,1941-08-23,,,,,,3.15e6,1968-05-28
1343,false,2271,M,Standard,false,1964-02-16,,,,,,2.75e6,2017-11-08
1344,false,3602,F,Preferred,false,1935-04-09,,,,,,3.3e6,1981-06-17
1345,false,31,M,Preferred,false,1986-07-22,,,,,,4.45e6,2035-05-12
1346,false,2431,M,Preferred,false,1926-02-18,,,,,,2.85e6,1973-05-28
1347,false,3992,F,Standard,true,1959-01-23,,,,,,2.45e6,1998-08-07
1348,true,698,F,Standard,false,1987-03-06,697,M,Preferred,true,1994-09-14,1.95e6,2043-01-10
1349,true,268,F,Standard,true,1985-06-30,267,M,Standard,true,1977-10-05,4.3e6,2043-01-16
1350,false,1464,F,Standard,true,1933-04-29,,,,,,2.95e6,1987-11-04
1351,false,3043,M,Standard,false,1955-05-18,,,,,,2.15e6,1991-03-16
1352,false,1706,F,Standard,false,1980-12-28,,,,,,2.55e6,2008-04-25
1353,false,3183,M,Preferred,true,1927-10-04,,,,,,3.3e6,1987-08-06
1354,false,111,M,Preferred,true,1947-02-15,,,,,,450000.0,2004-05-09
1355,false,1625,M,Standard,false,1984-11-11,,,,,,4.25e6,2017-07-05
1356,false,2243,M,Preferred,true,1977-08-06,,,,,,4.1e6,2030-08-16
1357,false,5,M,Preferred,true,1956-09-08,,,,,,750000.0,2011-02-02
1358,false,1755,M,Preferred,true,1947-11-28,,,,,,3.2e6,2004-10-20
1359,false,898,F,Standard,false,1956-02-29,,,,,,3.15e6,1995-01-18
1360,false,3764,F,Preferred,false,1982-05-14,,,,,,3.45e6,2042-11-13
1361,false,3947,M,Preferred,true,1959-02-19,,,,,,300000.0,1987-03-02
1362,true,1086,F,Standard,false,1934-10-13,1085,M,Standard,false,1936-01-13,3.45e6,1967-04-01
1363,false,429,M,Standard,false,1975-02-09,,,,,,2.2e6,2005-05-23
1364,true,803,M,Standard,false,1932-11-19,804,F,Standard,true,1942-01-10,2.4e6,1973-10-30
1365,false,1811,M,Preferred,false,1953-04-16,,,,,,850000.0,1988-02-15
1366,false,1283,M,Standard,true,1946-12-06,,,,,,5.0e6,1992-07-31
1367,true,2061,M,Standard,true,1964-06-03,2062,F,Preferred,false,1968-05-27,4.45e6,2024-01-25
1368,false,1902,F,Preferred,false,1972-01-10,,,,,,4.9e6,2025-07-11
1369,false,2882,F,Standard,true,1963-11-03,,,,,,4.55e6,2008-04-24
1370,false,3598,F,Standard,true,1939-05-28,,,,,,1.65e6,1991-04-09
1371,false,3475,M,Preferred,false,1982-12-15,,,,,,3.1e6,2036-08-13
1372,true,1445,M,Preferred,false,1961-03-05,1446,F,Preferred,true,1970-01-26,200000.0,2010-12-20
1373,false,1982,F,Standard,true,1970-06-28,,,,,,1.25e6,2020-04-25
1374,true,3029,M,Preferred,true,1924-09-02,3030,F,Preferred,false,1928-07-10,4.75e6,1982-10-04
1375,false,915,M,Preferred,true,1945-05-20,,,,,,3.95e6,1993-09-15
1376,false,3536,F,Standard,true,1936-09-17,,,,,,1.35e6,1964-11-10
1377,false,1120,F,Preferred,true,1989-09-24,,,,,,4.45e6,2031-04-19
1378,false,2098,F,Preferred,true,1941-07-28,,,,,,800000.0,1992-03-14
1379,false,438,F,Standard,false,1944-03-15,,,,,,1.05e6,1989-05-25
1380,false,2138,F,Standard,true,1989-12-10,,,,,,4.45e6,2026-01-25
1381,true,1155,M,Standard,true,1930-10-09,1156,F,Standard,false,1932-05-11,150000.0,1982-10-10
1382,false,1933,M,Standard,true,1935-08-28,,,,,,3.75e6,1984-11-06
1383,true,3673,M,Preferred,false,1920-11-13,3674,F,Preferred,true,1915-02-26,3.2e6,1970-12-01
1384,false,813,M,Standard,false,1989-07-13,,,,,,2.95e6,2015-05-26
1385,false,1489,M,Standard,true,1992-10-29,,,,,,800000.0,2046-06-26
1386,false,3201,M,Preferred,false,1988-12-29,,,,,,3.3e6,2022-02-05
1387,false,836,F,Standard,true,1947-01-21,,,,,,1.1e6,2004-06-06
1388,false,2013,M,Preferred,true,1946-06-14,,,,,,2.25e6,2004-01-04
1389,false,2029,M,Preferred,false,1941-11-01,,,,,,250000.0,2000-10-06
1390,false,1656,F,Preferred,true,1928-03-16,,,,,,4.65e6,1966-12-22
1391,false,1563,M,Standard,false,1963-07-11,,,,,,3.3e6,2012-04-22
1392,true,3916,F,Preferred,true,1985-12-28,3915,M,Standard,false,1982-01-13,1.6e6,2045-06-04
1393,false,1791,M,Standard,true,1954-09-07,,,,,,4.3e6,2010-05-22
1394,true,3520,F,Standard,true,1957-01-11,3519,M,Preferred,false,1951-07-18,2.3e6,2005-01-21
1395,false,716,F,Standard,false,1973-11-15,,,,,,1.5e6,2001-12-06
1396,false,3009,M,Preferred,true,1935-02-22,,,,,,3.8e6,1967-02-15
1397,false,3496,F,Standard,false,1921-05-08,,,,,,4.45e6,1959-05-13
1398,false,1298,F,Standard,false,1952-11-26,,,,,,3.6e6,1987-11-23
1399,false,2858,F,Standard,false,1940-03-08,,,,,,3.35e6,1968-09-01
1400,false,3566,F,Preferred,false,1985-02-14,,,,,,2.45e6,2026-01-13
1401,true,959,M,Standard,false,1959-05-18,960,F,Standard,true,1965-12-27,700000.0,2004-01-20
1402,false,84,F,Standard,false,1965-04-26,,,,,,2.45e6,2017-01-17
1403,false,1363,M,Preferred,false,1926-03-25,,,,,,2.75e6,1979-07-16
1404,false,931,M,Standard,false,1970-11-23,,,,,,1.3e6,2002-03-11
1405,false,2540,F,Preferred,false,1932-05-10,,,,,,550000.0,1964-07-01
1406,false,3619,M,Standard,true,1971-06-12,,,,,,3.2e6,2001-08-01
1407,false,3681,M,Standard,false,1975-12-05,,,,,,1.9e6,2002-04-17
1408,false,2475,M,Preferred,false,1949-06-05,,,,,,3.35e6,1994-12-09
1409,false,2708,F,Standard,true,1954-07-24,,,,,,4.15e6,2012-09-12
1410,false,575,M,Preferred,true,1950-11-22,,,,,,2.4e6,1976-02-25
1411,false,3095,M,Preferred,false,1941-03-11,,,,,,1.3e6,1973-08-26
1412,false,3779,M,Standard,false,1984-01-11,,,,,,1.55e6,2026-01-15
1413,false,2892,F,Preferred,false,1966-04-28,,,,,,1.55e6,2013-02-09
1414,false,2150,F,Preferred,true,1919-09-22,,,,,,1.75e6,1967-02-27
1415,true,1012,F,Preferred,false,1964-02-07,1011,M,Standard,false,1970-07-17,400000.0,1990-07-15
1416,false,3215,M,Preferred,false,1927-12-19,,,,,,4.85e6,1961-09-06
1417,true,1814,F,Standard,false,1953-10-11,1813,M,Preferred,true,1963-05-26,1.7e6,1991-04-01
1418,true,3572,F,Preferred,false,1914-04-12,3571,M,Standard,true,1921-11-16,2.3e6,1952-06-01
1419,true,2757,M,Standard,true,1991-02-10,2758,F,Standard,false,1992-07-25,2.25e6,2051-02-12
1420,false,1127,M,Preferred,false,1927-12-19,,,,,,4.7e6,1975-05-17
1421,false,1970,F,Standard,true,1998-07-27,,,,,,1.95e6,2056-02-12
1422,false,1158,F,Standard,false,1947-06-28,,,,,,1.65e6,1994-12-31
1423,true,2558,F,Standard,true,1939-10-19,2557,M,Preferred,false,1939-08-14,3.6e6,1993-12-03
1424,false,3474,F,Standard,false,1937-02-20,,,,,,1.85e6,1995-10-26
1425,false,1326,F,Preferred,true,1943-12-20,,,,,,5.0e6,1993-06-11
1426,false,3086,F,Standard,false,1956-10-04,,,,,,700000.0,2004-08-28
1427,true,3338,F,Standard,false,1928-09-02,3337,M,Preferred,true,1937-04-07,550000.0,1985-09-01
1428,false,1191,M,Preferred,true,1950-10-25,,,,,,1.5e6,1975-10-26
1429,false,851,M,Preferred,true,1978-09-10,,,,,,4.75e6,2017-02-03
1430,false,2217,M,Standard,true,1976-01-09,,,,,,1.0e6,2022-11-19
1431,false,170,F,Standard,true,1976-12-17,,,,,,4.65e6,2020-06-08
1432,false,837,M,Standard,false,1958-04-24,,,,,,4.2e6,1994-09-09
1433,true,3201,M,Preferred,false,1988-12-29,3202,F,Standard,true,1985-09-18,400000.0,2032-08-23
1434,false,3249,M,Standard,false,1934-05-25,,,,,,4.65e6,1980-08-25
1435,false,3075,M,Standard,false,1957-10-18,,,,,,3.45e6,2003-01-10
1436,false,3309,M,Standard,true,1989-01-12,,,,,,3.25e6,2044-01-31
1437,false,48,F,Preferred,true,2001-06-29,,,,,,2.9e6,2052-06-26
1438,true,2279,M,Preferred,false,1957-06-27,2280,F,Preferred,true,1960-12-27,250000.0,1997-04-18
1439,false,2029,M,Preferred,false,1941-11-01,,,,,,4.35e6,1985-07-03
1440,false,3183,M,Preferred,true,1927-10-04,,,,,,700000.0,1955-11-21
1441,false,2701,M,Standard,true,1930-01-20,,,,,,2.65e6,1967-08-01
1442,false,485,M,Standard,true,1968-11-26,,,,,,2.15e6,2009-03-15
1443,false,248,F,Standard,true,1938-03-05,,,,,,2.25e6,1995-06-29
1444,false,3008,F,Preferred,true,1933-02-03,,,,,,2.0e6,1974-07-11
1445,true,283,M,Standard,false,1970-09-03,284,F,Standard,false,1968-10-19,600000.0,2027-06-21
1446,false,2347,M,Preferred,false,1982-06-17,,,,,,200000.0,2032-04-19
1447,false,1487,M,Preferred,true,1994-01-11,,,,,,4.1e6,2021-09-25
1448,false,749,M,Standard,true,1928-10-13,,,,,,1.05e6,1978-10-20
1449,false,52,F,Preferred,false,2002-04-13,,,,,,3.65e6,2055-03-03
1450,false,811,M,Preferred,false,1956-08-05,,,,,,3.6e6,2009-05-05
1451,false,1934,F,Preferred,false,1932-07-05,,,,,,350000.0,1959-03-13
1452,false,2570,F,Standard,false,1938-07-07,,,,,,3.05e6,1968-03-29
1453,false,2181,M,Preferred,true,1964-08-31,,,,,,650000.0,2021-12-18
1454,true,3551,M,Standard,true,1982-10-02,3552,F,Preferred,true,1989-08-30,1.45e6,2010-05-16
1455,false,935,M,Preferred,true,1969-07-12,,,,,,4.65e6,2018-08-23
1456,false,1748,F,Preferred,true,1963-03-14,,,,,,1.05e6,2014-11-12
1457,false,578,F,Standard,false,1936-04-04,,,,,,1.05e6,1977-10-06
1458,false,2206,F,Preferred,false,1970-11-12,,,,,,4.45e6,1996-09-10
1459,true,1910,F,Standard,false,1930-05-18,1909,M,Preferred,true,1932-08-02,3.65e6,1955-09-17
1460,false,1163,M,Preferred,false,1971-04-02,,,,,,500000.0,2027-09-21
1461,true,236,F,Preferred,false,1955-12-10,235,M,Standard,false,1963-03-17,100000.0,1986-06-22
1462,false,3959,M,Standard,false,1922-06-18,,,,,,1.05e6,1950-12-02
1463,false,3585,M,Standard,false,1929-08-11,,,,,,2.35e6,1976-07-09
1464,false,152,F,Preferred,true,1999-10-10,,,,,,600000.0,2033-06-25
1465,false,3171,M,Preferred,true,1920-11-06,,,,,,1.9e6,1958-11-02
1466,false,981,M,Standard,false,1928-10-09,,,,,,3.9e6,1973-11-15
1467,false,1221,M,Preferred,true,1923-10-22,,,,,,2.95e6,1978-10-23
1468,false,2428,F,Standard,true,1968-01-31,,,,,,4.3e6,2001-12-04
1469,false,2101,M,Standard,true,1971-10-10,,,,,,200000.0,2006-08-15
1470,false,2047,M,Preferred,false,1933-12-13,,,,,,2.45e6,1983-03-16
1471,false,1376,F,Standard,true,1938-07-03,,,,,,550000.0,1974-12-16
1472,false,3350,F,Standard,true,1973-12-25,,,,,,2.25e6,2025-05-20
1473,false,2486,F,Preferred,true,1995-01-17,,,,,,3.7e6,2031-12-16
1474,false,1095,M,Preferred,true,1944-11-08,,,,,,4.7e6,1970-05-09
1475,false,74,F,Standard,false,1923-11-03,,,,,,4.2e6,1962-01-15
1476,false,2797,M,Standard,true,1924-01-31,,,,,,2.0e6,1982-06-11
1477,false,1926,F,Standard,false,1926-12-21,,,,,,4.6e6,1987-02-15
1478,false,1223,M,Preferred,false,1938-06-28,,,,,,3.1e6,1989-08-18
1479,false,632,F,Standard,true,1922-11-01,,,,,,3.35e6,1981-10-01
1480,false,1326,F,Preferred,true,1943-12-20,,,,,,2.35e6,1997-02-05
1481,false,2501,M,Standard,false,1962-10-08,,,,,,3.35e6,2003-01-09
1482,true,1919,M,Preferred,true,1970-09-07,1920,F,Preferred,false,1978-03-10,2.85e6,1997-05-31
1483,false,305,M,Standard,true,1967-10-29,,,,,,750000.0,2010-02-11
1484,true,2052,F,Standard,false,1923-10-16,2051,M,Preferred,false,1925-06-12,950000.0,1955-05-10
1485,false,2506,F,Standard,true,1958-12-26,,,,,,650000.0,2017-12-09
1486,false,3502,F,Preferred,true,1914-03-13,,,,,,3.4e6,1942-05-23
1487,false,1084,F,Preferred,true,1989-10-17,,,,,,3.9e6,2031-02-17
1488,false,809,M,Preferred,true,1999-12-31,,,,,,800000.0,2045-07-08
1489,false,1224,F,Preferred,false,1942-09-19,,,,,,2.2e6,1974-02-11
1490,false,419,M,Preferred,false,1966-09-21,,,,,,2.45e6,2010-07-15
1491,false,20,F,Preferred,false,1978-01-24,,,,,,1.25e6,2021-03-09
1492,false,3880,F,Preferred,false,1974-03-03,,,,,,750000.0,2012-11-22
1493,false,644,F,Preferred,false,1927-03-15,,,,,,2.1e6,1985-04-04
1494,false,559,M,Preferred,false,1964-02-20,,,,,,1.65e6,1994-04-05
1495,false,2877,M,Standard,false,1988-07-13,,,,,,1.25e6,2016-05-03
1496,true,3663,M,Preferred,false,1969-09-30,3664,F,Preferred,true,1964-12-18,1.8e6,2018-11-25
1497,false,101,M,Preferred,false,1974-08-03,,,,,,4.45e6,2020-12-31
1498,false,476,F,Preferred,false,1948-10-06,,,,,,3.4e6,2002-12-17
1499,false,3026,F,Standard,true,1927-01-08,,,,,,2.05e6,1978-09-24
1500,false,2158,F,Preferred,false,1948-01-20,,,,,,2.05e6,1997-10-30
